State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
29,573,0114,613549,0000,000000,KARNATAKA,Mandya,VILLAGE,Gattiganahalli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613550,0000,000000,KARNATAKA,Mandya,VILLAGE,Laxmipura,Rural,208,899,451,448,78,41,37,203,101,102,0,0,0,660,366,294,239,85,154,425,327,98,404,313,91,175,166,9,208,130,78,4,4,0,17,13,4,21,14,7,9,9,0,7,1,6,0,0,0,5,4,1,20,13,7,8,8,0,7,1,6,0,0,0,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,474,124,350
29,573,0114,613551,0000,000000,KARNATAKA,Mandya,VILLAGE,Bellibettadakaval,Rural,111,479,240,239,48,20,28,456,228,228,0,0,0,292,172,120,187,68,119,314,170,144,130,107,23,90,87,3,32,17,15,2,1,1,6,2,4,184,63,121,6,3,3,175,59,116,1,1,0,2,0,2,166,52,114,6,3,3,159,49,110,0,0,0,1,0,1,18,11,7,0,0,0,16,10,6,1,1,0,1,0,1,165,70,95
29,573,0114,613552,0000,000000,KARNATAKA,Mandya,VILLAGE,Sadugonahalli,Rural,138,594,288,306,43,24,19,56,26,30,8,4,4,370,194,176,224,94,130,274,190,84,238,163,75,223,152,71,2,1,1,0,0,0,13,10,3,36,27,9,2,2,0,0,0,0,0,0,0,34,25,9,31,24,7,2,2,0,0,0,0,0,0,0,29,22,7,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,320,98,222
29,573,0114,613553,0000,000000,KARNATAKA,Mandya,VILLAGE,Krishnarajpet (Rural),Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613554,0000,000000,KARNATAKA,Mandya,VILLAGE,Chikkahosahalli,Rural,135,606,309,297,44,25,19,8,5,3,0,0,0,353,211,142,253,98,155,252,217,35,200,180,20,100,98,2,1,1,0,4,2,2,95,79,16,52,37,15,6,5,1,5,3,2,0,0,0,41,29,12,42,33,9,6,5,1,4,3,1,0,0,0,32,25,7,10,4,6,0,0,0,1,0,1,0,0,0,9,4,5,354,92,262
29,573,0114,613555,0000,000000,KARNATAKA,Mandya,VILLAGE,Agrahara Bachahalli,Rural,463,2118,1045,1073,207,112,95,110,52,58,60,30,30,1249,686,563,869,359,510,947,691,256,820,678,142,588,526,62,107,52,55,1,0,1,124,100,24,127,13,114,27,5,22,98,6,92,0,0,0,2,2,0,119,8,111,25,3,22,92,3,89,0,0,0,2,2,0,8,5,3,2,2,0,6,3,3,0,0,0,0,0,0,1171,354,817
29,573,0114,613556,0000,000000,KARNATAKA,Mandya,VILLAGE,Bommanayakanahalli,Rural,71,324,149,175,23,11,12,0,0,0,17,9,8,236,124,112,88,25,63,162,96,66,162,96,66,138,87,51,3,0,3,0,0,0,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,53,109
29,573,0114,613557,0000,000000,KARNATAKA,Mandya,VILLAGE,Kodihalli,Rural,24,95,45,50,14,8,6,0,0,0,24,13,11,46,26,20,49,19,30,49,27,22,49,27,22,35,21,14,1,0,1,1,1,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,28
29,573,0114,613558,0000,000000,KARNATAKA,Mandya,VILLAGE,Kallahalli,Rural,33,153,69,84,17,6,11,44,18,26,0,0,0,79,43,36,74,26,48,84,48,36,84,48,36,42,23,19,6,3,3,0,0,0,36,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,21,48
29,573,0114,613559,0000,000000,KARNATAKA,Mandya,VILLAGE,Areboppanahalli,Rural,132,620,321,299,61,31,30,191,93,98,0,0,0,335,196,139,285,125,160,238,226,12,225,214,11,191,190,1,0,0,0,0,0,0,34,24,10,13,12,1,2,2,0,0,0,0,2,2,0,9,8,1,10,9,1,1,1,0,0,0,0,1,1,0,8,7,1,3,3,0,1,1,0,0,0,0,1,1,0,1,1,0,382,95,287
29,573,0114,613560,0000,000000,KARNATAKA,Mandya,VILLAGE,Guddenahalli,Rural,63,298,147,151,36,15,21,25,10,15,0,0,0,155,90,65,143,57,86,114,99,15,113,99,14,95,92,3,0,0,0,0,0,0,18,7,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,48,136
29,573,0114,613561,0000,000000,KARNATAKA,Mandya,VILLAGE,Anuvinakatte,Rural,115,530,269,261,73,39,34,51,27,24,87,49,38,286,161,125,244,108,136,236,150,86,159,93,66,121,68,53,1,0,1,10,6,4,27,19,8,77,57,20,4,4,0,2,2,0,9,7,2,62,44,18,19,15,4,4,4,0,2,2,0,4,3,1,9,6,3,58,42,16,0,0,0,0,0,0,5,4,1,53,38,15,294,119,175
29,573,0114,613562,0000,000000,KARNATAKA,Mandya,VILLAGE,Bandaboyanahalli,Rural,58,260,135,125,28,17,11,9,5,4,0,0,0,148,83,65,112,52,60,162,90,72,125,67,58,49,41,8,1,0,1,7,2,5,68,24,44,37,23,14,0,0,0,0,0,0,21,11,10,16,12,4,7,6,1,0,0,0,0,0,0,4,3,1,3,3,0,30,17,13,0,0,0,0,0,0,17,8,9,13,9,4,98,45,53
29,573,0114,613563,0000,000000,KARNATAKA,Mandya,VILLAGE,Hemmanahalli,Rural,228,1092,539,553,108,51,57,65,28,37,0,0,0,647,367,280,445,172,273,565,351,214,357,314,43,287,261,26,13,6,7,1,1,0,56,46,10,208,37,171,20,4,16,159,13,146,2,0,2,27,20,7,201,35,166,19,4,15,157,13,144,1,0,1,24,18,6,7,2,5,1,0,1,2,0,2,1,0,1,3,2,1,527,188,339
29,573,0114,613564,0000,000000,KARNATAKA,Mandya,VILLAGE,Naganahalli,Rural,3,15,10,5,1,1,0,0,0,0,0,0,0,10,8,2,5,2,3,8,6,2,5,4,1,2,2,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
29,573,0114,613565,0000,000000,KARNATAKA,Mandya,VILLAGE,Hosaholalu,Rural,169,767,391,376,72,40,32,0,0,0,57,29,28,424,251,173,343,140,203,402,260,142,258,210,48,140,135,5,78,50,28,0,0,0,40,25,15,144,50,94,6,1,5,134,47,87,0,0,0,4,2,2,141,50,91,6,1,5,131,47,84,0,0,0,4,2,2,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,365,131,234
29,573,0114,613566,0000,000000,KARNATAKA,Mandya,VILLAGE,Billaramanahalli,Rural,25,106,55,51,5,2,3,106,55,51,0,0,0,70,43,27,36,12,24,57,34,23,54,32,22,49,27,22,0,0,0,1,1,0,4,4,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,28
29,573,0114,613567,0000,000000,KARNATAKA,Mandya,VILLAGE,Kathrighatta,Rural,258,1121,576,545,91,47,44,287,138,149,1,0,1,690,405,285,431,171,260,503,398,105,498,393,105,63,62,1,367,277,90,0,0,0,68,54,14,5,5,0,2,2,0,2,2,0,0,0,0,1,1,0,5,5,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,178,440
29,573,0114,613568,0000,000000,KARNATAKA,Mandya,VILLAGE,Kurnenahalli,Rural,166,636,313,323,49,24,25,0,0,0,7,4,3,409,219,190,227,94,133,276,225,51,240,210,30,126,124,2,30,14,16,3,3,0,81,69,12,36,15,21,3,2,1,24,5,19,3,3,0,6,5,1,31,12,19,1,1,0,22,4,18,2,2,0,6,5,1,5,3,2,2,1,1,2,1,1,1,1,0,0,0,0,360,88,272
29,573,0114,613569,0000,000000,KARNATAKA,Mandya,VILLAGE,Thernenahalli,Rural,108,415,199,216,27,11,16,66,33,33,0,0,0,271,156,115,144,43,101,292,150,142,137,136,1,116,116,0,8,8,0,5,5,0,8,7,1,155,14,141,0,0,0,149,12,137,2,2,0,4,0,4,152,14,138,0,0,0,146,12,134,2,2,0,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,123,49,74
29,573,0114,613570,0000,000000,KARNATAKA,Mandya,VILLAGE,Hariharapura,Rural,558,2332,1178,1154,201,106,95,1154,577,577,109,55,54,1545,842,703,787,336,451,1470,818,652,866,542,324,240,223,17,516,231,285,6,5,1,104,83,21,604,276,328,34,21,13,543,244,299,16,8,8,11,3,8,199,76,123,12,8,4,176,63,113,7,4,3,4,1,3,405,200,205,22,13,9,367,181,186,9,4,5,7,2,5,862,360,502
29,573,0114,613571,0000,000000,KARNATAKA,Mandya,VILLAGE,Dammalapura,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613572,0000,000000,KARNATAKA,Mandya,VILLAGE,Bommenahalli,Rural,305,1306,619,687,118,52,66,219,98,121,209,104,105,783,449,334,523,170,353,718,425,293,320,306,14,135,132,3,99,99,0,7,7,0,79,68,11,398,119,279,0,0,0,393,116,277,0,0,0,5,3,2,397,118,279,0,0,0,392,115,277,0,0,0,5,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,588,194,394
29,573,0114,613573,0000,000000,KARNATAKA,Mandya,VILLAGE,Kommenahalli,Rural,156,607,303,304,49,25,24,0,0,0,0,0,0,367,214,153,240,89,151,221,203,18,208,193,15,175,169,6,2,1,1,3,2,1,28,21,7,13,10,3,0,0,0,1,0,1,0,0,0,12,10,2,12,10,2,0,0,0,0,0,0,0,0,0,12,10,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,386,100,286
29,573,0114,613574,0000,000000,KARNATAKA,Mandya,VILLAGE,Yadahalli,Rural,173,839,432,407,79,43,36,118,61,57,2,1,1,505,298,207,334,134,200,351,267,84,344,262,82,234,222,12,106,37,69,0,0,0,4,3,1,7,5,2,3,2,1,3,3,0,0,0,0,1,0,1,7,5,2,3,2,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,165,323
29,573,0114,613575,0000,000000,KARNATAKA,Mandya,VILLAGE,Maniganahalli,Rural,9,45,25,20,1,0,1,0,0,0,0,0,0,34,21,13,11,4,7,15,15,0,15,15,0,11,11,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,20
29,573,0114,613576,0000,000000,KARNATAKA,Mandya,VILLAGE,Mathighatta,Rural,105,473,240,233,45,23,22,3,2,1,0,0,0,285,161,124,188,79,109,188,161,27,180,157,23,124,119,5,23,11,12,0,0,0,33,27,6,8,4,4,0,0,0,1,0,1,0,0,0,7,4,3,8,4,4,0,0,0,1,0,1,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,79,206
29,573,0114,613577,0000,000000,KARNATAKA,Mandya,VILLAGE,Chowdenahalli,Rural,170,777,383,394,86,48,38,96,47,49,0,0,0,510,277,233,267,106,161,251,237,14,244,236,8,213,210,3,4,2,2,0,0,0,27,24,3,7,1,6,0,0,0,2,0,2,0,0,0,5,1,4,7,1,6,0,0,0,2,0,2,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,146,380
29,573,0114,613578,0000,000000,KARNATAKA,Mandya,VILLAGE,Nargonahalli,Rural,284,1243,642,601,128,58,70,1068,555,513,0,0,0,683,392,291,560,250,310,614,419,195,481,413,68,222,211,11,143,100,43,0,0,0,116,102,14,133,6,127,1,0,1,127,1,126,2,2,0,3,3,0,133,6,127,1,0,1,127,1,126,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,223,406
29,573,0114,613579,0000,000000,KARNATAKA,Mandya,VILLAGE,Kamanahalli,Rural,378,1676,847,829,135,73,62,176,88,88,0,0,0,1014,583,431,662,264,398,1050,548,502,631,531,100,433,427,6,106,34,72,0,0,0,92,70,22,419,17,402,35,4,31,375,7,368,1,0,1,8,6,2,415,17,398,32,4,28,374,7,367,1,0,1,8,6,2,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0,626,299,327
29,573,0114,613580,0000,000000,KARNATAKA,Mandya,VILLAGE,Uddinaborekaval,Rural,28,118,62,56,14,5,9,114,59,55,0,0,0,64,38,26,54,24,30,46,44,2,46,44,2,45,44,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,54
29,573,0114,613581,0000,000000,KARNATAKA,Mandya,VILLAGE,Chikkamandagere,Rural,176,765,360,405,103,46,57,2,1,1,28,14,14,430,240,190,335,120,215,382,235,147,366,232,134,340,215,125,0,0,0,1,1,0,25,16,9,16,3,13,12,3,9,1,0,1,3,0,3,0,0,0,15,3,12,11,3,8,1,0,1,3,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,383,125,258
29,573,0114,613582,0000,000000,KARNATAKA,Mandya,VILLAGE,Shravanahalli,Rural,169,646,329,317,56,28,28,66,30,36,0,0,0,362,204,158,284,125,159,221,217,4,221,217,4,219,215,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,112,313
29,573,0114,613583,0000,000000,KARNATAKA,Mandya,VILLAGE,Bevinahalli,Rural,192,786,400,386,83,44,39,66,35,31,41,21,20,380,225,155,406,175,231,553,293,260,192,177,15,181,172,9,8,4,4,0,0,0,3,1,2,361,116,245,356,114,242,3,0,3,2,2,0,0,0,0,361,116,245,356,114,242,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,107,126
29,573,0114,613584,0000,000000,KARNATAKA,Mandya,VILLAGE,Mandagere,Rural,273,1058,514,544,116,54,62,171,87,84,72,37,35,712,392,320,346,122,224,431,337,94,370,318,52,115,111,4,43,26,17,2,2,0,210,179,31,61,19,42,0,0,0,31,5,26,0,0,0,30,14,16,54,16,38,0,0,0,29,5,24,0,0,0,25,11,14,7,3,4,0,0,0,2,0,2,0,0,0,5,3,2,627,177,450
29,573,0114,613585,0000,000000,KARNATAKA,Mandya,VILLAGE,Gaddehosur,Rural,159,684,338,346,47,22,25,96,45,51,38,18,20,461,263,198,223,75,148,302,224,78,221,208,13,126,124,2,65,58,7,0,0,0,30,26,4,81,16,65,32,5,27,42,7,35,0,0,0,7,4,3,77,14,63,29,4,25,42,7,35,0,0,0,6,3,3,4,2,2,3,1,2,0,0,0,0,0,0,1,1,0,382,114,268
29,573,0114,613586,0000,000000,KARNATAKA,Mandya,VILLAGE,Honnenahalli,Rural,242,1190,572,618,124,52,72,83,36,47,2,1,1,587,344,243,603,228,375,686,347,339,417,344,73,401,333,68,8,7,1,0,0,0,8,4,4,269,3,266,6,1,5,261,1,260,0,0,0,2,1,1,269,3,266,6,1,5,261,1,260,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,225,279
29,573,0114,613587,0000,000000,KARNATAKA,Mandya,VILLAGE,Mandagerenala,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613588,0000,000000,KARNATAKA,Mandya,VILLAGE,Mallenahalli,Rural,10,40,20,20,4,1,3,0,0,0,0,0,0,35,19,16,5,1,4,14,11,3,12,9,3,7,7,0,5,2,3,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,17
29,573,0114,613589,0000,000000,KARNATAKA,Mandya,VILLAGE,Moodanahalli,Rural,295,1301,658,643,129,64,65,334,154,180,0,0,0,677,401,276,624,257,367,639,443,196,494,406,88,263,257,6,226,145,81,1,1,0,4,3,1,145,37,108,13,11,2,122,19,103,1,0,1,9,7,2,135,30,105,11,9,2,120,19,101,1,0,1,3,2,1,10,7,3,2,2,0,2,0,2,0,0,0,6,5,1,662,215,447
29,573,0114,613590,0000,000000,KARNATAKA,Mandya,VILLAGE,Alenahalli,Rural,353,1383,694,689,120,56,64,122,62,60,0,0,0,753,437,316,630,257,373,779,474,305,775,472,303,687,428,259,83,40,43,0,0,0,5,4,1,4,2,2,2,2,0,2,0,2,0,0,0,0,0,0,4,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,220,384
29,573,0114,613591,0000,000000,KARNATAKA,Mandya,VILLAGE,Kyathanahalli,Rural,85,404,200,204,64,32,32,240,122,118,0,0,0,206,115,91,198,85,113,242,119,123,178,119,59,100,100,0,60,4,56,0,0,0,18,15,3,64,0,64,0,0,0,64,0,64,0,0,0,0,0,0,64,0,64,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,81,81
29,573,0114,613592,0000,000000,KARNATAKA,Mandya,VILLAGE,Chowdasamudra,Rural,205,980,522,458,120,73,47,0,0,0,0,0,0,598,361,237,382,161,221,398,329,69,374,325,49,289,287,2,51,7,44,6,6,0,28,25,3,24,4,20,4,3,1,18,0,18,0,0,0,2,1,1,24,4,20,4,3,1,18,0,18,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,193,389
29,573,0114,613593,0000,000000,KARNATAKA,Mandya,VILLAGE,Hangaramuddanahalli,Rural,92,435,218,217,46,27,19,0,0,0,0,0,0,186,108,78,249,110,139,151,146,5,148,143,5,137,136,1,6,5,1,1,1,0,4,1,3,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,284,72,212
29,573,0114,613594,0000,000000,KARNATAKA,Mandya,VILLAGE,Beekanahalli,Rural,76,381,195,186,42,25,17,0,0,0,0,0,0,221,130,91,160,65,95,234,125,109,148,122,26,118,117,1,25,4,21,0,0,0,5,1,4,86,3,83,2,1,1,84,2,82,0,0,0,0,0,0,86,3,83,2,1,1,84,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,70,77
29,573,0114,613595,0000,000000,KARNATAKA,Mandya,VILLAGE,Arenahalli,Rural,62,261,126,135,19,9,10,93,47,46,0,0,0,161,92,69,100,34,66,136,84,52,136,84,52,73,54,19,56,27,29,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,42,83
29,573,0114,613596,0000,000000,KARNATAKA,Mandya,VILLAGE,Manchibeedu,Rural,100,419,211,208,30,17,13,0,0,0,0,0,0,299,159,140,120,52,68,152,135,17,140,134,6,133,132,1,0,0,0,0,0,0,7,2,5,12,1,11,2,1,1,10,0,10,0,0,0,0,0,0,12,1,11,2,1,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,76,191
29,573,0114,613597,0000,000000,KARNATAKA,Mandya,VILLAGE,Nandipura,Rural,50,203,98,105,25,11,14,5,3,2,8,4,4,116,66,50,87,32,55,74,66,8,74,66,8,28,28,0,41,35,6,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,32,97
29,573,0114,613598,0000,000000,KARNATAKA,Mandya,VILLAGE,Ballenahalli,Rural,11,49,26,23,2,1,1,0,0,0,0,0,0,27,19,8,22,7,15,29,19,10,29,19,10,28,19,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13
29,573,0114,613599,0000,000000,KARNATAKA,Mandya,VILLAGE,Natanahalli,Rural,181,739,375,364,68,40,28,50,27,23,22,11,11,475,271,204,264,104,160,435,241,194,423,241,182,335,200,135,58,16,42,1,1,0,29,24,5,12,0,12,3,0,3,9,0,9,0,0,0,0,0,0,11,0,11,3,0,3,8,0,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,304,134,170
29,573,0114,613600,0000,000000,KARNATAKA,Mandya,VILLAGE,Chandagonahalli,Rural,6,29,12,17,6,3,3,0,0,0,0,0,0,16,7,9,13,5,8,10,6,4,10,6,4,8,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,13
29,573,0114,613601,0000,000000,KARNATAKA,Mandya,VILLAGE,Karthalu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613602,0000,000000,KARNATAKA,Mandya,VILLAGE,Beeravalli,Rural,347,1384,682,702,132,66,66,120,55,65,60,28,32,888,508,380,496,174,322,593,454,139,586,449,137,344,310,34,154,70,84,16,13,3,72,56,16,7,5,2,2,1,1,1,0,1,0,0,0,4,4,0,7,5,2,2,1,1,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,228,563
29,573,0114,613603,0000,000000,KARNATAKA,Mandya,VILLAGE,Saxibeedu,Rural,365,1430,703,727,108,52,56,241,121,120,59,34,25,910,503,407,520,200,320,664,485,179,574,443,131,303,270,33,185,100,85,3,3,0,83,70,13,90,42,48,24,15,9,55,18,37,0,0,0,11,9,2,86,40,46,23,14,9,52,17,35,0,0,0,11,9,2,4,2,2,1,1,0,3,1,2,0,0,0,0,0,0,766,218,548
29,573,0114,613604,0000,000000,KARNATAKA,Mandya,VILLAGE,Gubbahalli,Rural,197,889,448,441,114,60,54,0,0,0,27,12,15,581,332,249,308,116,192,523,263,260,266,255,11,209,204,5,49,46,3,1,0,1,7,5,2,257,8,249,164,3,161,57,2,55,3,1,2,33,2,31,255,8,247,163,3,160,56,2,54,3,1,2,33,2,31,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,366,185,181
29,573,0114,613605,0000,000000,KARNATAKA,Mandya,VILLAGE,Hosagadde,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,573,0114,613606,0000,000000,KARNATAKA,Mandya,VILLAGE,V.Hosur,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
