State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
29,562,0041,602209,0000,000000,KARNATAKA,Dharwad,VILLAGE,Mugali,Rural,253,1236,624,612,192,99,93,122,58,64,68,33,35,797,444,353,439,180,259,635,341,294,572,323,249,228,171,57,305,118,187,10,8,2,29,26,3,63,18,45,6,2,4,57,16,41,0,0,0,0,0,0,62,17,45,6,2,4,56,15,41,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,601,283,318
29,562,0041,602210,0000,000000,KARNATAKA,Dharwad,VILLAGE,Hale Tegur,Rural,245,1378,720,658,172,95,77,184,101,83,8,5,3,798,473,325,580,247,333,657,428,229,652,425,227,339,255,84,242,110,132,10,8,2,61,52,9,5,3,2,0,0,0,2,0,2,0,0,0,3,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,0,0,0,3,3,0,721,292,429
29,562,0041,602211,0000,000000,KARNATAKA,Dharwad,VILLAGE,Tegur,Rural,626,3010,1558,1452,375,192,183,110,50,60,214,113,101,2073,1186,887,937,372,565,1455,910,545,1133,723,410,268,202,66,336,209,127,14,12,2,515,300,215,322,187,135,50,46,4,213,111,102,0,0,0,59,30,29,304,178,126,48,44,4,199,105,94,0,0,0,57,29,28,18,9,9,2,2,0,14,6,8,0,0,0,2,1,1,1555,648,907
29,562,0041,602212,0000,000000,KARNATAKA,Dharwad,VILLAGE,Bogur,Rural,225,1099,573,526,160,79,81,174,93,81,50,30,20,603,354,249,496,219,277,630,334,296,573,310,263,251,234,17,286,47,239,2,1,1,34,28,6,57,24,33,0,0,0,53,21,32,0,0,0,4,3,1,55,23,32,0,0,0,51,20,31,0,0,0,4,3,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,469,239,230
29,562,0041,602213,0000,000000,KARNATAKA,Dharwad,VILLAGE,Dubbanamardi,Rural,139,594,310,284,110,65,45,43,20,23,121,65,56,290,176,114,304,134,170,344,177,167,335,177,158,58,55,3,221,74,147,12,11,1,44,37,7,9,0,9,1,0,1,8,0,8,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,7,0,7,1,0,1,6,0,6,0,0,0,0,0,0,250,133,117
29,562,0041,602214,0000,000000,KARNATAKA,Dharwad,VILLAGE,Agasanahalli,Rural,37,168,84,84,29,11,18,0,0,0,19,8,11,74,43,31,94,41,53,91,51,40,86,48,38,9,9,0,68,31,37,0,0,0,9,8,1,5,3,2,0,0,0,4,3,1,0,0,0,1,0,1,5,3,2,0,0,0,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,44
29,562,0041,602215,0000,000000,KARNATAKA,Dharwad,VILLAGE,Garag,Rural,2152,10528,5388,5140,1281,677,604,612,314,298,578,298,280,6929,3817,3112,3599,1571,2028,4575,3217,1358,4114,3029,1085,1070,860,210,1326,764,562,82,60,22,1636,1345,291,461,188,273,55,15,40,277,78,199,3,2,1,126,93,33,394,164,230,35,9,26,246,70,176,2,2,0,111,83,28,67,24,43,20,6,14,31,8,23,1,0,1,15,10,5,5953,2171,3782
29,562,0041,602216,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kurabagatti,Rural,430,2423,1285,1138,331,176,155,168,94,74,426,225,201,1522,928,594,901,357,544,1414,767,647,1076,741,335,452,440,12,540,229,311,10,10,0,74,62,12,338,26,312,105,16,89,228,8,220,0,0,0,5,2,3,338,26,312,105,16,89,228,8,220,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,518,491
29,562,0041,602217,0000,000000,KARNATAKA,Dharwad,VILLAGE,Shibaragatti,Rural,346,1986,1003,983,282,135,147,156,77,79,163,81,82,1156,651,505,830,352,478,919,569,350,669,525,144,324,303,21,183,76,107,1,1,0,161,145,16,250,44,206,65,15,50,175,23,152,0,0,0,10,6,4,250,44,206,65,15,50,175,23,152,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,434,633
29,562,0041,602218,0000,000000,KARNATAKA,Dharwad,VILLAGE,Yadwad,Rural,697,3439,1780,1659,454,238,216,170,90,80,440,218,222,2372,1351,1021,1067,429,638,1679,1092,587,1619,1051,568,774,571,203,623,311,312,16,14,2,206,155,51,60,41,19,2,2,0,26,12,14,10,10,0,22,17,5,48,35,13,2,2,0,20,11,9,10,10,0,16,12,4,12,6,6,0,0,0,6,1,5,0,0,0,6,5,1,1760,688,1072
29,562,0041,602219,0000,000000,KARNATAKA,Dharwad,VILLAGE,Mulamuttal,Rural,433,2081,1065,1016,264,131,133,248,127,121,209,104,105,1266,744,522,815,321,494,1007,683,324,952,647,305,192,185,7,573,318,255,19,16,3,168,128,40,55,36,19,10,9,1,18,8,10,2,2,0,25,17,8,54,36,18,10,9,1,18,8,10,2,2,0,24,17,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1074,382,692
29,562,0041,602220,0000,000000,KARNATAKA,Dharwad,VILLAGE,Mangalagatti,Rural,465,1972,1014,958,261,138,123,149,72,77,239,122,117,1271,728,543,701,286,415,924,587,337,824,565,259,267,196,71,315,165,150,40,30,10,202,174,28,100,22,78,17,2,15,49,6,43,27,11,16,7,3,4,98,21,77,16,2,14,48,5,43,27,11,16,7,3,4,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1048,427,621
29,562,0041,602221,0000,000000,KARNATAKA,Dharwad,VILLAGE,Neeralakatti,Rural,352,1964,1178,786,244,129,115,256,138,118,85,43,42,1358,929,429,606,249,357,733,482,251,680,451,229,213,168,45,283,139,144,60,30,30,124,114,10,53,31,22,0,0,0,2,1,1,0,0,0,51,30,21,53,31,22,0,0,0,2,1,1,0,0,0,51,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,696,535
29,562,0041,602222,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kummanayakanakoppa,Rural,23,89,47,42,14,8,6,0,0,0,0,0,0,48,25,23,41,22,19,41,30,11,40,29,11,30,24,6,8,4,4,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,31
29,562,0041,602223,0000,000000,KARNATAKA,Dharwad,VILLAGE,Shinganahalli,Rural,744,3284,1654,1630,481,237,244,133,64,69,31,10,21,1607,936,671,1677,718,959,1408,981,427,1302,954,348,420,332,88,520,311,209,18,13,5,344,298,46,106,27,79,30,10,20,63,12,51,1,1,0,12,4,8,99,27,72,30,10,20,57,12,45,1,1,0,11,4,7,7,0,7,0,0,0,6,0,6,0,0,0,1,0,1,1876,673,1203
29,562,0041,602224,0000,000000,KARNATAKA,Dharwad,VILLAGE,Venkatapur,Rural,342,1588,815,773,307,155,152,623,307,316,6,4,2,892,542,350,696,273,423,508,396,112,358,330,28,150,144,6,133,119,14,1,1,0,74,66,8,150,66,84,3,1,2,87,46,41,3,2,1,57,17,40,146,62,84,3,1,2,86,45,41,3,2,1,54,14,40,4,4,0,0,0,0,1,1,0,0,0,0,3,3,0,1080,419,661
29,562,0041,602225,0000,000000,KARNATAKA,Dharwad,VILLAGE,Guledakoppa,Rural,414,1844,963,881,229,116,113,36,19,17,87,47,40,1204,725,479,640,238,402,845,556,289,805,528,277,237,190,47,369,164,205,6,4,2,193,170,23,40,28,12,1,1,0,18,9,9,6,5,1,15,13,2,38,27,11,1,1,0,18,9,9,6,5,1,13,12,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,999,407,592
29,562,0041,602226,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kotur,Rural,1025,4790,2453,2337,650,338,312,102,57,45,152,82,70,2914,1655,1259,1876,798,1078,1817,1418,399,1493,1180,313,351,310,41,335,169,166,3,3,0,804,698,106,324,238,86,13,5,8,207,159,48,5,3,2,99,71,28,289,217,72,11,5,6,200,157,43,5,3,2,73,52,21,35,21,14,2,0,2,7,2,5,0,0,0,26,19,7,2973,1035,1938
29,562,0041,602227,0000,000000,KARNATAKA,Dharwad,VILLAGE,Belur,Rural,829,3567,1821,1746,559,286,273,511,257,254,564,289,275,2213,1239,974,1354,582,772,1443,1122,321,1422,1116,306,197,189,8,303,181,122,23,16,7,899,730,169,21,6,15,2,0,2,8,2,6,0,0,0,11,4,7,20,6,14,1,0,1,8,2,6,0,0,0,11,4,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2124,699,1425
29,562,0041,602228,0000,000000,KARNATAKA,Dharwad,VILLAGE,Devagiri-M-Narendra,Rural,527,2439,1220,1219,355,172,183,216,107,109,143,72,71,1388,776,612,1051,444,607,1075,742,333,990,712,278,165,145,20,362,193,169,32,14,18,431,360,71,85,30,55,4,0,4,60,15,45,0,0,0,21,15,6,77,29,48,3,0,3,58,15,43,0,0,0,16,14,2,8,1,7,1,0,1,2,0,2,0,0,0,5,1,4,1364,478,886
29,562,0041,602229,0000,000000,KARNATAKA,Dharwad,VILLAGE,Lakamapur,Rural,396,2123,1084,1039,293,142,151,109,64,45,156,76,80,1178,705,473,945,379,566,1136,685,451,1111,674,437,286,226,60,610,269,341,2,2,0,213,177,36,25,11,14,3,3,0,3,0,3,0,0,0,19,8,11,23,11,12,3,3,0,2,0,2,0,0,0,18,8,10,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,987,399,588
29,562,0041,602230,0000,000000,KARNATAKA,Dharwad,VILLAGE,Dasanakoppa,Rural,35,238,121,117,21,12,9,0,0,0,38,20,18,172,94,78,66,27,39,104,65,39,102,64,38,68,42,26,10,6,4,0,0,0,24,16,8,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,56,78
29,562,0041,602231,0000,000000,KARNATAKA,Dharwad,VILLAGE,Narendra,Rural,971,5276,2688,2588,686,379,307,28,12,16,163,79,84,3242,1797,1445,2034,891,1143,2039,1556,483,1940,1489,451,771,638,133,458,256,202,64,58,6,647,537,110,99,67,32,8,3,5,40,22,18,3,2,1,48,40,8,97,65,32,8,3,5,40,22,18,3,2,1,46,38,8,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,3237,1132,2105
29,562,0041,602232,0000,000000,KARNATAKA,Dharwad,VILLAGE,Heggeri,Rural,105,478,233,245,84,43,41,10,4,6,151,75,76,262,136,126,216,97,119,213,139,74,184,124,60,30,21,9,78,47,31,2,1,1,74,55,19,29,15,14,6,4,2,14,5,9,1,1,0,8,5,3,27,14,13,5,4,1,14,5,9,1,1,0,7,4,3,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,265,94,171
29,562,0041,602233,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kumbapur-M-Narendra,Rural,336,1481,782,699,188,101,87,48,27,21,58,30,28,1079,618,461,402,164,238,637,440,197,607,426,181,70,40,30,112,60,52,22,18,4,403,308,95,30,14,16,2,0,2,14,7,7,2,0,2,12,7,5,23,11,12,2,0,2,14,7,7,1,0,1,6,4,2,7,3,4,0,0,0,0,0,0,1,0,1,6,3,3,844,342,502
29,562,0041,602234,0000,000000,KARNATAKA,Dharwad,VILLAGE,Govanakoppa-M-Narendra,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,562,0041,602235,0000,000000,KARNATAKA,Dharwad,VILLAGE,Khanapur-M-Narendra,Rural,130,676,351,325,87,47,40,115,55,60,0,0,0,416,240,176,260,111,149,265,200,65,143,118,25,80,69,11,28,17,11,1,1,0,34,31,3,122,82,40,0,0,0,47,25,22,3,3,0,72,54,18,101,68,33,0,0,0,44,23,21,3,3,0,54,42,12,21,14,7,0,0,0,3,2,1,0,0,0,18,12,6,411,151,260
29,562,0041,602236,0000,000000,KARNATAKA,Dharwad,VILLAGE,Hulikeri,Rural,323,1505,792,713,183,97,86,101,46,55,0,0,0,941,552,389,564,240,324,682,456,226,670,452,218,151,134,17,456,261,195,3,3,0,60,54,6,12,4,8,0,0,0,7,0,7,1,1,0,4,3,1,10,3,7,0,0,0,7,0,7,0,0,0,3,3,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,823,336,487
29,562,0041,602237,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kadabagatti,Rural,379,1820,929,891,225,113,112,221,110,111,8,4,4,1073,617,456,747,312,435,966,578,388,889,552,337,148,141,7,584,279,305,34,30,4,123,102,21,77,26,51,9,6,3,55,13,42,4,3,1,9,4,5,67,24,43,6,4,2,51,13,38,4,3,1,6,4,2,10,2,8,3,2,1,4,0,4,0,0,0,3,0,3,854,351,503
29,562,0041,602238,0000,000000,KARNATAKA,Dharwad,VILLAGE,Hindasgeri,Rural,270,1462,747,715,200,110,90,15,7,8,380,187,193,735,427,308,727,320,407,803,487,316,792,479,313,152,138,14,573,280,293,0,0,0,67,61,6,11,8,3,1,1,0,3,0,3,6,6,0,1,1,0,8,6,2,0,0,0,2,0,2,5,5,0,1,1,0,3,2,1,1,1,0,1,0,1,1,1,0,0,0,0,659,260,399
29,562,0041,602239,0000,000000,KARNATAKA,Dharwad,VILLAGE,Balageri,Rural,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,1,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,562,0041,602240,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kogilageri,Rural,272,1371,690,681,184,99,85,124,62,62,27,17,10,819,448,371,552,242,310,807,442,365,794,436,358,300,211,89,248,124,124,14,12,2,232,89,143,13,6,7,1,1,0,2,0,2,0,0,0,10,5,5,13,6,7,1,1,0,2,0,2,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,248,316
29,562,0041,602241,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kumbarkoppa,Rural,430,2073,1053,1020,301,150,151,416,210,206,46,22,24,1122,649,473,951,404,547,1082,665,417,830,580,250,197,184,13,487,278,209,36,30,6,110,88,22,252,85,167,4,2,2,223,66,157,4,3,1,21,14,7,252,85,167,4,2,2,223,66,157,4,3,1,21,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,388,603
29,562,0041,602242,0000,000000,KARNATAKA,Dharwad,VILLAGE,Durgadakeri,Rural,203,951,480,471,143,60,83,24,14,10,18,8,10,681,388,293,270,92,178,590,316,274,558,307,251,215,190,25,305,92,213,14,8,6,24,17,7,32,9,23,5,1,4,23,6,17,0,0,0,4,2,2,28,8,20,3,1,2,21,5,16,0,0,0,4,2,2,4,1,3,2,0,2,2,1,1,0,0,0,0,0,0,361,164,197
29,562,0041,602243,0000,000000,KARNATAKA,Dharwad,VILLAGE,Kallapur,Rural,267,1209,639,570,147,67,80,73,37,36,127,61,66,776,470,306,433,169,264,708,394,314,661,368,293,214,136,78,385,187,198,4,3,1,58,42,16,47,26,21,31,18,13,13,6,7,0,0,0,3,2,1,39,19,20,25,13,12,11,4,7,0,0,0,3,2,1,8,7,1,6,5,1,2,2,0,0,0,0,0,0,0,501,245,256
29,562,0041,602244,0000,000000,KARNATAKA,Dharwad,VILLAGE,Hosawal,Rural,95,489,266,223,82,46,36,6,4,2,0,0,0,241,156,85,248,110,138,242,132,110,240,131,109,238,131,107,0,0,0,1,0,1,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,134,113
